id,alias,name,image_url,is_closed,url,review_count,categories_0_alias,categories/0/title,rating,coordinates_latitude,coordinates/longitude,transactions/0,price,location/address1,location/address2,location/address3,location/city,location/zip_code,location/country,location/state,location/display_address/0,location/display_address/1,location/display_address/2,phone,display_phone,distance,categories/1/alias,categories/1/title,categories/2/alias,categories/2/title,transactions/1,WiFi,Credit Card,Noise Level,Include?
2YTKy7LN5jZVF-xz1C0AGg,r̩veille-coffee-co-truck-san-francisco,R̩veille Coffee Co. Truck,https://s3-media2.fl.yelpcdn.com/bphoto/ldW5oJsr7YSfRAUlwX7-pQ/o.jpg,FALSE,https://www.yelp.com/biz/r%C3%A9veille-coffee-co-truck-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fkoRYeplGNR1bi_cem5n6w,peets-coffee-san-francisco-17,Peet's Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/rCKqdR0XpDHvmuM5PyspTQ/o.jpg,FALSE,https://www.yelp.com/biz/peets-coffee-san-francisco-17?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LespW8cVsiMzVfuEQQATEQ,peets-coffee-san-francisco-14,Peet's Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/uQB2cbGptiG5OPl6n25kug/o.jpg,FALSE,https://www.yelp.com/biz/peets-coffee-san-francisco-14?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ks6hcYTn_xBg2dwm9_ZDw,hookt-doughnuts-san-francisco-3,Hookt Doughnuts,https://s3-media1.fl.yelpcdn.com/bphoto/7SR0Fh1XD7iZk1lyfqaseA/o.jpg,FALSE,https://www.yelp.com/biz/hookt-doughnuts-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7nExU7LQ_tQWS2LXUB-ivA,johnny-doughnuts-san-francisco-4,Johnny Doughnuts,https://s3-media1.fl.yelpcdn.com/bphoto/6gkfl_kPFi1dOuXnsSitnA/o.jpg,FALSE,https://www.yelp.com/biz/johnny-doughnuts-san-francisco-4?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QKGPdnFah6GcD9CmIUzpqQ,latte-express-san-francisco-4,Latte Express,https://s3-media3.fl.yelpcdn.com/bphoto/pOzqN1_Bq09Jkq_kx0gJ5g/o.jpg,FALSE,https://www.yelp.com/biz/latte-express-san-francisco-4?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PpkkyPZs5-BNPNmoU5kXsw,caff̩-central-san-francisco-2,Caff̩ Central,https://s3-media4.fl.yelpcdn.com/bphoto/73bEG2GPZudGVii1uINJ0g/o.jpg,FALSE,https://www.yelp.com/biz/caff%C3%A9-central-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XpdpTk_NFEXPsJxzVJW3RA,thinkers-cafe-san-francisco,Thinkers Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/FejTtP6g1Z2CA7XhxGlhbA/o.jpg,FALSE,https://www.yelp.com/biz/thinkers-cafe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0BcGpQRuFwGO_WJPK5uWIg,peets-coffee-san-francisco-32,Peet's Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/MuQZI8o2dGA3Pv8ShnjBnA/o.jpg,FALSE,https://www.yelp.com/biz/peets-coffee-san-francisco-32?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J3TsJm_UBcepyrs5dDsI8w,matcha-cafe-maiko-san-francisco-11,Matcha Cafe Maiko,https://s3-media2.fl.yelpcdn.com/bphoto/7RK9zB67WQHFA5pbQUpjiQ/o.jpg,FALSE,https://www.yelp.com/biz/matcha-cafe-maiko-san-francisco-11?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tLCTn1IMu1qUX3JAWxmf_g,peets-coffee-san-francisco-11,Peet's Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/0aIEK0fMDfkcf37AIHi1zw/o.jpg,FALSE,https://www.yelp.com/biz/peets-coffee-san-francisco-11?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r8aamLiwKXor_UkwZEeQPg,vive-la-tarte-san-francisco-2,Vive La Tarte,https://s3-media3.fl.yelpcdn.com/bphoto/jwTBHFy92XaWW15Kz7kt5w/o.jpg,FALSE,https://www.yelp.com/biz/vive-la-tarte-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nWYMTPZ1ss-tGOWQHmB0gw,sightglass-coffee-san-francisco-15,Sightglass Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/-ucvzKODSzFZDpgpT42YLQ/o.jpg,FALSE,https://www.yelp.com/biz/sightglass-coffee-san-francisco-15?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qCNfOc-4Sd0Q0Ta37PdwbA,red-door-coffee-san-francisco-3,Red Door Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/ZOB9VZP4NQIeqyD45RMf4A/o.jpg,FALSE,https://www.yelp.com/biz/red-door-coffee-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pq3l9iZBT1P_fv4H4S01wg,maxfields-house-of-caffeine-san-francisco,Maxfield's House of Caffeine,https://s3-media4.fl.yelpcdn.com/bphoto/4ZIqUR1pwtjdHmw3ZJ3Fiw/o.jpg,FALSE,https://www.yelp.com/biz/maxfields-house-of-caffeine-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu-Lki84ufB-azvwiSaVA,ts-cafe-san-francisco-5,TS Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/XRdxztqMWKw_eAkccwWhhQ/o.jpg,FALSE,https://www.yelp.com/biz/ts-cafe-san-francisco-5?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jUZcvtmFxsedXY92vvLYqw,tancca-san-francisco-2,Tancca,https://s3-media2.fl.yelpcdn.com/bphoto/5zHv-cx1AUXrplhUqqUHeQ/o.jpg,FALSE,https://www.yelp.com/biz/tancca-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5BDM9d8DI_iHGyBmJzWBow,saint-frank-coffee-san-francisco-4,Saint Frank Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/UCplPX8_Gtx66jXJBJ2ITw/o.jpg,FALSE,https://www.yelp.com/biz/saint-frank-coffee-san-francisco-4?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMzrow5NMGQifKMLpyxAOQ,peets-coffee-san-francisco-27,Peet's Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/gTbD2EqReEH84g1e8Gmf3Q/o.jpg,FALSE,https://www.yelp.com/biz/peets-coffee-san-francisco-27?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yAw2tQRFV2gLnmL0RzSMuw,san-francisco-rinse-laundromat-san-francisco-4,San Francisco Rinse Laundromat,https://s3-media3.fl.yelpcdn.com/bphoto/7QtUtkDPczpiO-10Uy_jzA/o.jpg,FALSE,https://www.yelp.com/biz/san-francisco-rinse-laundromat-san-francisco-4?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jA19LhDjlhgekIHosBtkkQ,cafe-101-san-francisco,Cafe 101,https://s3-media2.fl.yelpcdn.com/bphoto/QmP3w4qFO2SQw6o0IB2OAw/o.jpg,FALSE,https://www.yelp.com/biz/cafe-101-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bG3JXuJHvejq3SUiij6jg,the-coffeesmith-san-francisco,The Coffeesmith,https://s3-media4.fl.yelpcdn.com/bphoto/TWjTXW_4F68-INeMBhhnmQ/o.jpg,FALSE,https://www.yelp.com/biz/the-coffeesmith-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4H3uVZ-OvM2vmVOIor3tfQ,peets-coffee-san-francisco-13,Peet's Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/eZgQHoJrUYXalXF7Q0q7jw/o.jpg,FALSE,https://www.yelp.com/biz/peets-coffee-san-francisco-13?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3SMhkb-pPAfKqQ7TwZcagw,hedge-coffee-san-francisco-3,Hedge Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/JQCbMdI5VJmPICLmmnO99g/o.jpg,FALSE,https://www.yelp.com/biz/hedge-coffee-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LyLkIsNh_JVy7vhbDey93g,royal-ground-coffee-san-francisco-3,Royal Ground Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/wQ90ifaCjy4CWVC8o9m1lg/o.jpg,FALSE,https://www.yelp.com/biz/royal-ground-coffee-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RxO32lLsIb5hv6ahOdnQKQ,cafe-encore-san-francisco,Cafe Encore,https://s3-media2.fl.yelpcdn.com/bphoto/7c1vOJbIHvoifwRkAVZl8A/o.jpg,FALSE,https://www.yelp.com/biz/cafe-encore-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LFcFekWrib2WV0xTqLaZVQ,the-family-room-san-francisco,The Family Room,https://s3-media3.fl.yelpcdn.com/bphoto/m4YXyhUAN8H5PLEx4vURZQ/o.jpg,FALSE,https://www.yelp.com/biz/the-family-room-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HM6okN9e4bXwCHohplv-aw,dynamo-donut-and-coffee-san-francisco-3,Dynamo Donut & Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/VlypeNdlhjVAB_6nqPSbzQ/o.jpg,FALSE,https://www.yelp.com/biz/dynamo-donut-and-coffee-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D-b1gFd6fRmqFIQxhG5orw,special-xtra-coffee-san-francisco-2,Special Xtra Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/xcn41jyGFefPw2L16PpRQA/o.jpg,FALSE,https://www.yelp.com/biz/special-xtra-coffee-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jP9gx1-4ATJiHFtNjyd3Wg,wise-sons-bagel-and-bakery-san-francisco-2,Wise Sons Bagel & Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/cFiJwwO2kinERWhoYtzeGg/o.jpg,FALSE,https://www.yelp.com/biz/wise-sons-bagel-and-bakery-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K8EcFpeCVOOJNYlWE6gMcQ,rapha-san-francisco-san-francisco,Rapha - San Francisco,https://s3-media1.fl.yelpcdn.com/bphoto/S9LK42V1QvULWnDIEmZI-A/o.jpg,FALSE,https://www.yelp.com/biz/rapha-san-francisco-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBHEZHWp5rtZDTEGiwsweA,the-point-san-francisco,The Point,https://s3-media2.fl.yelpcdn.com/bphoto/nwwc2rUaLgetTfdumX1iXg/o.jpg,FALSE,https://www.yelp.com/biz/the-point-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43yq6WbtX0t46yCVO82A1Q,peets-coffee-san-francisco-15,Peet's Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/UlcklJtCIrGFPLdcWin8lA/o.jpg,FALSE,https://www.yelp.com/biz/peets-coffee-san-francisco-15?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfDkwWmeD1_ACBcDHYQSqw,la-boulangerie-de-san-francisco-cole-san-francisco,La Boulangerie de San Francisco - Cole,https://s3-media1.fl.yelpcdn.com/bphoto/KGbyKGjIzqg0EU3s7cmlmw/o.jpg,FALSE,https://www.yelp.com/biz/la-boulangerie-de-san-francisco-cole-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pmZJDyVrnzqLIXUg_nlUxA,cumaica-san-francisco-6,Cumaica,https://s3-media2.fl.yelpcdn.com/bphoto/dsdcrkU1gn91N3dhiFQuHA/o.jpg,FALSE,https://www.yelp.com/biz/cumaica-san-francisco-6?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mFn0iCjmnvFloONM5DEmlw,tea-fm-san-francisco-4,Tea FM,https://s3-media1.fl.yelpcdn.com/bphoto/UyWR10S_7hyh8fBtnrT_FQ/o.jpg,FALSE,https://www.yelp.com/biz/tea-fm-san-francisco-4?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i2buamQYan4PS97AKB1UnA,the-posh-bagel-san-francisco-5,The Posh Bagel,https://s3-media2.fl.yelpcdn.com/bphoto/dKY_YHi4d9zBmyTgI66KMg/o.jpg,FALSE,https://www.yelp.com/biz/the-posh-bagel-san-francisco-5?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_MB9ozh0K7trfu9y8aCk3A,emporio-rulli-union-square-san-francisco-2,Emporio Rulli Union Square,https://s3-media1.fl.yelpcdn.com/bphoto/pUJAOGCyjbO4baoDpmphxg/o.jpg,FALSE,https://www.yelp.com/biz/emporio-rulli-union-square-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2oRvvIAnDjxCN01uhTUsGg,la-capra-san-francisco-2,La Capra,https://s3-media1.fl.yelpcdn.com/bphoto/7OT1LDMPEL_A2ScwTmYn-g/o.jpg,FALSE,https://www.yelp.com/biz/la-capra-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILp-z7UxaqzHo71jcwxRUQ,gateway-croissant-san-francisco-2,Gateway Croissant,https://s3-media1.fl.yelpcdn.com/bphoto/yR-Wu3ZaFrW7DbRbDYp_IA/o.jpg,FALSE,https://www.yelp.com/biz/gateway-croissant-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4Evz9GP3mBmkZRptFLqTfg,la-boulangerie-de-san-francisco-san-francisco-32,La Boulangerie de San Francisco,https://s3-media4.fl.yelpcdn.com/bphoto/jXtQMPY2QRXgTa1DWRCWtg/o.jpg,FALSE,https://www.yelp.com/biz/la-boulangerie-de-san-francisco-san-francisco-32?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r49CWbLD6ilNlr1dsVWpyw,phin-bar-san-francisco,Phin Bar,https://s3-media2.fl.yelpcdn.com/bphoto/6XuIXSIFdYlb0WCZyG_EMw/o.jpg,FALSE,https://www.yelp.com/biz/phin-bar-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z6DlLVZXBmLz4wKWLQBAGA,first-cup-san-francisco,First Cup,https://s3-media2.fl.yelpcdn.com/bphoto/GZwzvLPRUTP7MgAeVS7xng/o.jpg,FALSE,https://www.yelp.com/biz/first-cup-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
po_SEkDkaDLXkBNY4H6Qaw,cafe-cole-san-francisco-6,Cafe Cole,https://s3-media2.fl.yelpcdn.com/bphoto/KEAYaBwNWlzKdc5ZhiFd_Q/o.jpg,FALSE,https://www.yelp.com/biz/cafe-cole-san-francisco-6?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rc9abU8CqE__VBgttD3VyA,chapel-hill-coffee-san-francisco,Chapel Hill Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/3x4QsBeVuqbFe5_0IuVmzQ/o.jpg,FALSE,https://www.yelp.com/biz/chapel-hill-coffee-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LHGSCk3oESgDIY-hnG4Kfg,peets-coffee-san-francisco-35,Peet's Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/gl9q8fe3HCtZI3ivYUQ7Kg/o.jpg,FALSE,https://www.yelp.com/biz/peets-coffee-san-francisco-35?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKKDdG0crNbIOU0fNHhhug,coco-fresh-tea-and-juice-san-francisco-14,CoCo Fresh Tea & Juice,https://s3-media1.fl.yelpcdn.com/bphoto/obH9P0uyDIiZ976n4jfeyQ/o.jpg,FALSE,https://www.yelp.com/biz/coco-fresh-tea-and-juice-san-francisco-14?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dhJ-FFg_C5-c-ejyeUA69g,cafe-coco-san-francisco,Cafe Coco,https://s3-media1.fl.yelpcdn.com/bphoto/YCB4ds0BLdc6SPRAtkdsPQ/o.jpg,FALSE,https://www.yelp.com/biz/cafe-coco-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yLB2jM5grcs9ZyqS2BSReA,bunn-mike-san-francisco-2,Bunn Mike,https://s3-media4.fl.yelpcdn.com/bphoto/khY6rAsb_KWpRgUgBIhsfQ/o.jpg,FALSE,https://www.yelp.com/biz/bunn-mike-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xfF67q7HGvpKM13QcnLHrA,starbucks-san-francisco-136,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/kfFWLFEJFtIfbfYiZpM10A/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-136?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tB9mfTIfFCaUasOakH2iHg,peets-coffee-san-francisco-16,Peet's Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/g10jb_IcsxRMcGdr5lv9iA/o.jpg,FALSE,https://www.yelp.com/biz/peets-coffee-san-francisco-16?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z7yT8d8gIWEMjK6VIsPsCg,rise-and-grind-coffee-and-tea-san-francisco-5,Rise & Grind Coffee and Tea,https://s3-media2.fl.yelpcdn.com/bphoto/uaoXRlbmoLG7HjxxbT_s7g/o.jpg,FALSE,https://www.yelp.com/biz/rise-and-grind-coffee-and-tea-san-francisco-5?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W9FJjqLEgP9g6pTj45gP4A,bluestone-lane-san-francisco-3,Bluestone Lane,https://s3-media2.fl.yelpcdn.com/bphoto/WldNYC6UQUfghxuS61K58Q/o.jpg,FALSE,https://www.yelp.com/biz/bluestone-lane-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XOm3hqZSPeByJe4QDubhaQ,starbucks-san-francisco-274,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/MDYdpY20eWvUoxEzzFlbcA/o.jpg,FALSE,https://www.yelp.com/biz/starbucks-san-francisco-274?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
